1751	-0.124972135 -1.8935473 -1.264618 1.7541505 2.6889555 0.34974673 -2.7126415 -0.67582417 0.7181672 -2.9438915 0.43645748 0.51265967 -0.0032405108 -1.5189713 -1.190519 0.08879141 0.5402213 -1.4290746 -2.0726674 -2.3583987 2.7140658 -1.9457684 1.9970975 -1.7760926 -3.520662 1.2523068 0.74953884 -0.48779517 -1.8751247 2.1000462 -1.5052739 2.3169727 4.2921247 -3.783711 -1.5889894 1.8056965 -0.33633947 0.94589996 1.197995 2.079228 2.1064348 -0.4410292 0.44946122 -1.3689345 0.411162 4.2571764 1.3785733 0.9858355 1.8270458 -2.4141648 -0.47158623 -0.48728648 -2.471311 -0.6679852 -1.9406742 1.5383091 -0.43806168 -2.3926792 0.41853198 -2.986183 -2.624991 2.5517187 -0.9519038 1.4054017
1752	1.60483 -0.7034638 -0.8213912 -2.834598 1.1408448 1.184029 -0.32378426 -0.5038167 1.2493864 0.14985582 2.6456277 0.08724567 0.6043431 -0.53775394 0.40762773 0.35997185 0.8850617 -2.4033024 -1.2589678 0.33239955 -1.3774992 0.49503276 1.1305403 -3.4766357 -2.7819366 -0.3817249 -0.38938993 -1.0338745 -0.7204135 0.93696654 0.48239505 1.6720495 1.306265 2.0192308 1.440544 1.1363804 -0.56190574 -2.0605488 0.6152831 0.12326482 1.6448271 -1.0653994 -1.6095935 0.2786904 -0.49279293 -2.698757 0.6921953 -1.134865 0.07824588 -0.6752498 -2.5409555 0.7768273 -0.8210263 -0.31951943 -1.0287035 -0.3811194 -0.96616066 1.9107791 1.615179 1.4131181 -3.1819806 -0.6518596 1.3255574 -0.4073909
1753	0.84893286 -0.6778787 -1.2581371 -2.3443875 -1.486543 0.46460202 1.2876114 -1.0812875 0.87697387 0.4786914 0.26824436 0.36790493 0.42742682 0.53541726 -4.686367 -3.7200868 -0.5228643 -0.9429868 -1.0005451 2.4995248 2.5052664 -1.5369856 0.5240873 -1.7150881 -2.7337651 0.07779372 1.9873267 -0.87670237 0.09459351 -0.51509553 -1.1579481 2.3245442 1.3743143 1.0082573 -0.16766147 -2.328333 -2.9308014 1.1244508 -0.7931972 0.4259578 -0.32942206 -0.79629886 -1.1331345 -0.376211 -1.1343455 -1.880985 -0.44694814 -0.8027001 2.0219276 -0.29207307 -0.9751158 -3.5138345 -2.607376 1.174468 0.43871805 0.5301682 3.8796995 -0.5350031 -0.29309055 -0.06874093 1.2152435 2.6065114 0.24272466 3.1430085
1754	0.032891907 -0.5972824 -1.1636785 1.6578435 -0.7303999 1.524886 0.5360604 -0.96453613 0.24037078 -2.0031824 -0.27770144 -0.500471 0.9856799 -0.1884613 0.34887484 -0.28396136 -0.14906119 -0.9804459 -2.1589296 -1.5386162 1.4345118 -1.7895452 -0.18122196 -0.93840766 -1.5415725 1.3541808 0.08010478 -0.5014268 -1.1001394 0.3977572 -2.7664964 1.066864 -0.42216498 -1.5405157 -1.0071434 2.5934803 0.64039886 -0.4420703 -0.45860004 -0.9648403 1.3304602 1.4827043 0.89467037 -0.26067358 -0.6002723 0.6008471 1.1010537 -0.068059996 0.2823653 -2.839284 -0.050517492 1.0944233 -0.6580117 -1.4054861 -0.4488794 1.8735901 0.52032125 -0.852746 -1.2150406 0.09674026 -0.8014756 0.15075019 0.37436876 2.854523
1755	1.3624976 -2.1220987 -1.9070024 0.8176125 1.5724314 2.5711684 -0.81481075 3.0217211 2.3295286 -1.2531501 -0.7361475 -0.75812566 3.4640622 -0.36926928 -0.78903353 -0.20578852 0.54390424 0.53904617 -2.7761655 -1.5095346 0.10688926 -1.9111748 1.0952557 -5.04965 -2.8243885 0.8695337 1.9500948 0.28978837 -1.7830757 -2.3366938 -2.2583833 -0.11380988 0.8795346 1.8561283 0.7570419 1.5149958 -2.0837026 -1.6793922 -0.18696478 2.4528217 -0.60325205 -1.4034666 -0.67465234 -0.98853624 -0.778722 -1.5589377 -1.8750579 -2.091571 0.44553798 -1.144057 0.13117622 1.0571347 0.17861937 -1.5514082 -0.69347405 0.2951045 -2.3851256 1.5044875 0.44124457 1.4504652 -1.2846434 2.3598063 0.7378261 2.345717
1756	1.1433998 -0.13058954 -1.3697242 0.40227544 1.0389426 1.1319332 -1.5710264 1.0330504 -0.530076 0.915544 1.4511366 -0.41691518 2.1872768 -0.30234215 0.59896183 -0.08052516 -0.22514631 -0.9659204 -0.31579366 -0.4805588 1.210749 1.5249757 0.87278557 -1.8186855 -1.4156172 0.9399649 0.8849871 2.0392723 -1.5770926 -0.357786 0.39675882 -0.14520209 0.11145395 0.42019108 0.46956083 -1.5260892 -0.65968776 -0.6412816 -0.46843696 1.8734266 1.1154459 -1.383184 -1.4189696 1.0365796 -2.0842273 -0.86158186 -1.5551118 -2.043101 -2.6037972 -0.38863742 0.2466314 0.90377 1.0335004 -2.2435775 0.21446365 -0.3864378 -0.84936404 -1.1852582 1.3239441 0.1562622 0.32138768 -3.2295434 -0.2863955 1.3848928
1757	1.1849842 2.1167316 0.23313974 -1.9893631 -3.208701 -1.3922275 0.39870805 -5.5978136 -0.7035266 4.35175 -2.0849893 -1.8444319 0.2453564 0.53454006 -2.7739115 -5.737568 0.13702951 -1.4079096 0.72705156 3.5324512 0.42649043 -6.506223 -1.6938808 2.1401 2.2540617 -3.4767165 2.6257293 2.5759172 0.92324907 2.278473 1.2669548 5.5170608 1.6700504 -0.3649872 -1.2485546 -0.94122154 3.2087755 2.0194724 0.9059335 1.035235 -0.8112726 -1.9664979 0.6242198 -3.0376287 0.9222923 -0.92603475 0.044267178 -0.12532017 -0.16406022 -0.31477252 1.0088369 -2.8564773 -2.8570642 -1.687662 -3.8336432 -1.2827085 0.10922524 -3.2011554 0.44753397 -1.9171066 0.22947842 1.999368 1.1223953 1.3691441
1758	-1.1433083 -0.41130227 -0.20641212 -1.4624808 0.38548642 -0.49717918 1.2205558 2.2809386 -1.5730268 -0.20074347 -2.1153858 1.5719676 -0.5943479 -0.23973659 -1.8186193 -0.19153875 -2.4601164 2.6789823 -1.5255 -1.1993426 1.796331 -1.1530977 -1.7522641 -1.5441905 0.39667517 -0.12719943 -3.8167741 0.13113816 -2.5478933 -0.4536822 -0.1719897 1.0120358 -0.124791324 -2.8920128 -0.38325465 -1.3845072 -2.04031 2.2842095 0.42102396 -0.5595999 5.9901333 5.375363 1.7762866 -0.80665743 -3.305434 2.5109785 2.073201 1.3336664 1.195423 -2.2730403 0.123896815 1.6573321 -3.8761435 0.03302094 -2.6325614 0.5731324 -0.96869826 0.5091877 -2.3771343 2.9544637 1.7131572 0.3403458 -1.1006461 -0.26349923
1759	0.5796065 1.8678573 2.0050347 -1.4210207 -0.72791743 -0.6744601 -1.2594475 -1.4578491 -1.5612335 0.55118155 -0.47083932 -1.3093019 -0.3147094 2.9559226 -0.8562098 -2.3501863 0.34102222 -1.1315516 1.4991542 1.671127 -0.839604 -2.0685935 0.49490988 0.8092408 -0.6642738 -0.51111054 0.33088475 -2.937423 -0.99644154 -1.3610871 -2.546438 -0.010424957 0.6182568 1.1254458 -1.0198416 0.04228711 0.6246359 3.873031 -0.31105077 2.5403762 2.3448133 1.7805865 -2.2700186 -1.5960202 -1.6822228 -3.1607323 -0.84738785 -1.5776285 1.2258455 1.5353141 0.7804193 0.45195776 -1.5191709 -1.6020868 -0.631689 1.4642605 1.403586 -0.93334305 -0.5992197 1.4149957 0.7885921 0.20110923 -0.11274783 -1.2507849
1760	0.16375472 1.0269617 -0.46296352 0.21990848 0.54742396 -1.2128112 -0.5879804 0.80733013 -0.036037713 1.0377308 1.5210639 0.27947068 -1.0780052 1.2969321 0.35623223 -1.4473794 -1.6963559 -0.3659016 -0.12351359 -2.0195405 -0.40530676 1.1333147 -0.79879385 0.39595965 1.3919693 -1.0861362 -1.9699769 1.7488968 -0.2479265 2.2516472 1.7796297 0.581282 -0.45981818 0.065509796 -1.7925453 -1.5808883 0.5040235 -0.30354577 -0.9798041 -1.521537 0.5991907 0.70928574 -0.596919 -0.18143177 -0.4677567 -0.4763595 -0.882422 -0.6978067 0.2750078 1.0731813 0.46840933 0.42732364 -0.019891784 -0.6149893 -1.6388774 0.3981447 -0.44940108 0.48336884 -0.5878042 0.2615138 1.7071902 -2.5053904 0.094368726 -0.21059579
1761	1.0718687 5.5389023 -0.6222941 -1.5487084 -0.60662943 -2.7509964 -2.2503366 -4.6133313 -2.3290431 1.4391387 -2.0309923 -3.1765032 -0.39618868 2.0735028 -0.22168607 -5.3826184 1.2088723 -1.0832866 1.4591857 1.2584103 1.2550774 -2.5352376 -0.7784666 3.235049 2.6179829 -1.7554833 0.02122119 -1.9782835 1.6621135 1.3486545 -2.5314085 0.6438365 4.7776484 0.2895613 -3.6205235 3.045309 -1.9680449 4.581863 1.2536764 -1.3497795 4.151173 1.5616479 -0.8028809 -2.664658 2.5579295 -2.674795 -1.0777298 -2.6141477 2.7181094 -3.1129632 2.9265223 0.33184263 -2.317812 -4.2454443 -4.131909 4.3859434 0.9576582 -2.1490605 -0.48257887 2.3451755 -0.60183847 0.19608393 0.10502142 1.0339018
1762	4.7832937 -3.528988 1.8993899 -0.35403043 -1.1870773 -0.29830617 -0.64872104 0.01628919 1.0821799 0.6215941 0.6269641 -1.159654 3.7260725 -1.8527405 1.9412374 -1.3685813 0.21916178 -3.1950235 -1.9409524 0.40736914 0.97464675 -3.51967 -0.7325206 -4.894075 -0.9985995 -0.9209975 0.95735604 0.803516 -3.4221413 -0.2630671 -0.48696658 2.6646664 2.1301703 3.8612745 4.368301 0.19455656 2.063081 -1.7923577 -0.43008423 1.3849818 1.3959488 -1.3288537 0.27044818 -3.0565348 0.011122211 -3.2847285 -2.6185777 -1.5463867 1.3915151 -2.406149 -2.2104273 -0.04163956 0.45368168 -1.9231205 -0.1997672 -0.018257566 -0.6347017 0.8595967 0.11362179 0.64838433 -0.8181205 -0.5890647 1.6553606 0.5264459
1763	2.107712 -0.44378984 0.0881504 1.041423 -3.4628046 0.023360416 -1.419191 -2.056367 -0.2780285 0.6745461 -1.400775 0.54235506 1.5027914 -2.9022357 -0.98309743 -0.98094916 1.824749 1.3069592 -0.90624607 -0.015310809 1.1983044 0.05487394 -0.0041911006 -2.4389825 -0.30219078 0.89579356 0.31646243 0.9456366 0.33030915 0.3485412 -0.7547912 2.2243865 -0.88295996 0.16071117 2.5492454 0.07102159 -0.18418452 -0.7137482 0.19605167 -0.7172095 -2.6567886 2.2046585 3.171572 1.7070607 0.6253996 -1.1532383 -1.5921953 -0.7384998 -1.3327773 -2.4282222 0.2993235 0.77525055 -0.80387145 -0.15794986 -0.11962008 -2.7221844 -2.8219926 0.8395549 1.2568983 1.3944896 -3.4551911 0.4083479 2.6100771 -0.71203655
1764	0.9255084 -2.4712608 1.7925318 -0.8164769 -1.0537207 -0.52508557 -1.9586481 -1.3768519 -0.8708421 2.3819487 -0.42182565 0.050411902 1.9674281 2.3669481 1.7018385 -3.2038276 -0.54649377 0.67609274 1.0617648 2.0451548 -0.6153389 -2.5819018 1.3991388 -2.9477334 -0.2409588 -3.3068962 -0.7272496 -3.2062948 -2.087566 -3.520567 -3.7346184 0.37591213 0.44363996 -0.8789762 -1.1425432 1.9492311 2.3735194 0.19096264 0.56782436 0.89967465 4.7926946 2.8705175 0.21784681 -2.4703631 -0.5717124 -1.4068254 -1.6587812 -1.9520518 2.0265262 0.9380722 -0.07211965 4.6094747 -0.5850968 -1.778981 0.7237671 0.3462847 0.27097103 0.08435938 1.046771 0.17903128 0.2701946 -5.7568073 -0.6262021 0.43658304
1765	0.13581231 1.2815099 -1.2781674 0.60750157 -1.299511 1.0459596 1.2415656 0.86844337 1.0277854 -1.4702123 -0.29631114 0.20435235 -0.7800197 1.0720624 0.8800907 -0.03889993 -0.6309515 1.6565293 -1.1065882 -0.3823669 0.907169 -0.66153044 -1.2683457 -1.2486528 -0.6016845 1.215787 0.074365996 1.1810244 -0.29028106 -0.240831 0.3198794 -0.4581974 -3.6216233 0.1736871 1.4937583 1.2244177 -0.16128421 0.13832977 -1.6380457 -0.048063293 -2.0666187 -0.6079775 0.58194435 -1.3112985 -2.4242358 -0.9597784 0.69323754 0.925294 -0.38733783 -0.9354249 -0.13427483 0.13688037 -0.31066498 -0.98266333 -1.3190696 0.83240783 -0.52820385 -0.5870657 -2.0148258 0.96646017 1.6428037 0.63004375 -0.55181587 1.4914194
1766	0.78840095 2.182319 0.46003354 0.010509849 2.7512062 -0.9180336 1.0192274 1.4212348 0.27162156 -2.0776577 -0.24333413 -0.25399566 -2.0163608 1.582413 1.2615286 0.13613641 -1.469552 -1.2591385 -1.8485669 -0.21260996 -0.3164737 -0.7832731 -2.0478232 0.65367633 -0.49296945 1.7417635 -1.4579111 1.7399987 -1.6937965 2.6852374 0.44744498 -0.8832309 0.89426285 -0.10680211 -1.6294802 1.1113763 0.410246 -0.366414 -1.3838581 2.2571921 -1.0784804 0.36910325 -1.3450323 -0.752532 -0.37938568 0.2609702 0.29175505 0.24221377 -0.057699762 1.5462838 0.7566356 -0.9378392 -0.6031087 0.30016518 -3.5924988 0.48492303 -2.583524 -0.6209631 1.9935566 -1.5172982 0.60249 0.5387302 -1.5102525 -0.9797841
1767	0.49024823 1.5372425 -1.0982659 1.5007371 2.503066 -0.9363674 -0.5222897 -0.7328552 -1.7789451 0.7752496 -1.0981501 0.31073618 0.055017307 2.2266724 1.4109472 -1.1395355 -0.84338665 -0.08169748 0.80523497 0.14261602 -1.2190297 -0.86570734 -0.8031627 -0.5259687 -1.0825669 -0.861843 0.258451 0.5544498 -1.3051534 -0.80933356 0.11909887 1.0967606 1.5442456 -2.2169497 -0.7252107 1.5949488 -0.031632736 -0.6168744 0.78372115 -0.13605104 0.80414855 0.52742785 -1.283217 -2.6617317 -0.48460537 -0.24599169 0.0454602 -1.4148526 1.892997 -2.7536492 1.1318003 2.9121838 -0.17634292 -2.7787576 -1.5185348 0.41154006 -1.8491778 -0.81541216 -0.3502266 -1.2895797 1.719854 -1.1029652 -1.8244809 1.2504145
1768	0.030616622 -5.4383383 -0.88402385 0.13210273 -0.54309225 2.5055652 -0.38587523 -1.112559 -0.03331329 -1.2106376 1.1225309 2.2858777 -0.10932763 -1.5003812 -0.578104 0.45139444 1.756631 0.45640975 0.9249178 -0.6332165 -1.0127075 -1.295507 1.9256828 -2.964872 -1.3221976 0.76011056 -0.29418692 -2.515369 -4.0323257 0.28133023 -1.6697476 0.31768703 1.861498 -1.4214696 -0.33755788 2.5171196 1.9632 0.5305506 2.461802 0.13722485 3.1128595 0.050215617 1.7158917 -0.12894827 -3.4762962 0.7213565 0.8646935 -1.3260219 0.9083811 -2.867084 -2.4086728 -0.41370353 -0.038739987 -0.13377598 -1.7597758 3.7226985 -0.9461696 0.6549461 -1.89383 1.5258207 -2.8614771 -3.205175 1.4316283 0.88517624
1769	-0.95369136 -0.07243827 -1.8016888 0.52044827 3.0983214 2.8772032 -0.4552743 -1.0179031 0.66054416 -2.184886 0.37959126 1.1411191 -0.11413079 1.5891305 1.6656643 1.1811277 0.084638506 -0.30179822 -0.41044605 -2.2741828 -0.84358555 0.19572173 1.311161 -0.09194109 -1.4627631 1.2775422 1.03493 0.5233928 0.37361676 0.19476266 -0.53096277 -0.08576067 -0.87465405 -0.5389245 -1.0290241 1.3555152 0.39920205 -1.9079105 -0.13819978 1.01297 -0.16097823 -1.7407453 -0.53668123 0.19561721 -1.191462 0.8020182 0.8143514 -0.93008715 0.14887924 -0.75790083 -0.6432805 0.91726637 0.3326036 0.00777265 0.087155774 -2.9047718 -2.4263053 -1.8292983 0.16221246 -1.5466803 -1.8753691 -1.4963683 -1.3954989 3.0241199
1770	1.945673 2.5924459 0.19167286 0.22060646 -2.4991696 0.49360833 -0.12916684 -3.0532715 0.59081626 -0.6679671 -2.0511925 -2.2058556 0.7076149 -0.9745791 -0.5112308 1.1354256 -2.2304325 -2.5691879 -1.6805665 -1.9733424 1.0873466 -3.024125 -1.0231664 -1.2228606 -2.8956106 -0.40309083 0.6423639 1.8182386 -1.9372774 2.4037745 -2.542133 5.5359855 1.5134873 -1.1751355 1.7857898 -1.04952 -0.84610116 1.4521729 -1.3676848 -0.5270125 0.2758132 3.3032975 -0.07715765 -0.7808666 -0.8290414 0.49114388 0.6365194 -2.0742803 -1.9466975 -1.7807484 0.42460683 1.6079832 -1.4457123 -1.6264455 -0.8683756 0.4194272 0.5515101 1.182528 0.58029354 2.5029385 -3.3620746 2.514041 4.2181635 -1.0844555
1771	1.0887386 5.657453 -1.5742197 -0.035382494 -1.125726 -1.7069882 -2.5737455 -1.4660356 -0.53352374 -0.2645095 1.4138551 -1.0323164 -4.201264 0.7103189 -0.6495165 -2.3220098 -2.5284922 2.8622954 0.13140509 1.4318484 2.4546964 -3.6238108 1.0013247 -2.2002788 -1.8775091 -1.4156407 0.868994 3.0150378 3.1979163 0.972153 -1.3086283 1.6758593 -3.660815 -3.2869914 3.7128956 -3.1377668 -0.7938988 -0.2446579 0.049805924 1.8471937 3.157079 -4.190324 -0.8676668 -4.4038897 -1.2897406 4.068089 1.6722836 1.7018129 0.7916285 -1.2006547 0.1851029 0.19261396 -2.0651755 -4.7703643 -2.7349315 0.036625564 1.2652181 -2.053683 -1.4728014 -2.2217562 3.6832685 2.587672 -1.6550847 2.6116803
1772	-1.0317863 0.21362875 0.8763316 -0.7368701 -0.782196 -0.98457515 1.3232068 -2.1375318 -1.3235029 -1.3591374 0.31668642 -0.21156265 1.4582337 0.39172506 0.6751809 -1.1185114 2.1367917 2.083749 0.82948357 1.4189007 -1.1176809 0.17019476 -1.3791658 -0.597406 0.76566106 1.600885 1.0458981 -1.9839455 -0.37858933 1.1604598 -3.6427362 -0.8963197 0.59677744 -0.18041122 -0.33226034 0.13051242 -0.45694494 0.9375937 -0.35387278 -1.7577181 -1.2674596 3.4002047 1.3461925 0.25783333 -0.42245543 -2.6542501 -1.5546545 -2.3862762 -0.4713874 0.82635003 0.64418936 0.43337265 -0.89161915 -0.9330275 -2.2062666 2.3919947 -0.48354983 0.93353784 -0.4156198 2.5190935 -3.0637372 -0.63168097 0.7542269 1.3110592
1773	-0.053836692 3.091968 -0.70991194 -3.4234943 -2.3962646 1.5979104 0.3592599 -1.1549795 0.615775 -1.2561711 -4.51759 0.7414531 -1.6497055 3.6484587 -0.017656893 1.5230688 2.1355314 -1.7086077 -0.78258467 -1.8099203 -5.4209995 -0.2848071 0.3029763 0.23797396 2.3290153 -0.072583646 0.60229886 -2.720481 2.7357836 2.3777328 0.6729063 -0.25182283 -1.7015945 0.20757723 -0.18193439 0.38553587 -1.967831 -0.28093177 1.7031064 -1.4223199 1.2947251 -0.01214163 -1.7477155 -3.3414922 -2.134294 0.14468068 0.42037174 1.5297614 2.6258013 -2.8470976 -2.4710412 2.4509747 -1.6905189 2.212007 -1.1406107 1.715581 0.23228908 0.41205963 -0.10615903 1.0595448 -3.399094 0.48661152 0.74594796 0.7804469
1774	1.2775774 -1.0991809 1.0655656 3.4586635 -1.210575 1.4045409 -4.574707 -0.61909354 0.3831673 -0.19126943 1.2121915 -0.9876794 0.7440263 -3.2470288 -2.0126855 -3.6493087 0.2448225 0.48579252 0.534873 -3.9147847 1.3912672 -0.83601236 3.3495 -2.557975 -2.58141 -2.122647 -0.062567756 -1.711949 -1.4334377 -0.5344408 -3.750662 2.1444476 0.74666744 0.52897996 0.6580149 0.9149925 1.3423275 3.3943834 -0.33435708 1.6818539 0.55278385 1.1800289 -0.09309703 2.219123 -0.6382791 -3.1943583 -2.1616714 -4.213502 0.32115853 1.3626214 3.272749 1.0782906 0.18508345 -3.6457522 -0.24084508 2.06051 -1.7189715 0.6036906 0.40041912 0.8230362 -1.5548042 1.3415778 4.318695 -2.2444637
1775	4.5744734 1.0455866 0.6779024 4.4758883 -2.9152186 -0.3131183 1.5791137 -4.3542843 -0.60428774 -0.23837247 1.8434198 1.8556184 -3.7097557 0.41538242 -0.99435127 -0.9939631 -0.27695855 -0.90134734 4.361311 0.2952758 -4.9652987 -2.9483383 1.5297806 0.32790142 -5.572718 2.0107896 1.9170216 0.33721623 -0.5056279 -0.28866404 -0.7882496 3.6881697 -0.45738477 -1.9554548 7.9368463 -3.3653302 -1.4267131 2.7100818 -0.37783742 0.6242038 1.4802433 -0.99343175 -2.4211943 -3.197482 -2.3800313 -1.4725074 1.621546 -1.9857122 2.452846 -3.1606493 -2.4564283 1.5177009 -0.54424214 -3.6228735 -0.9268236 -0.8665937 0.35354188 -1.8850539 -6.21406 -0.6800196 0.69546735 1.7944096 1.2990642 1.4187337
1776	1.3742142 -0.29558146 -0.14866084 -4.3697042 -0.503893 3.2189622 -2.1585004 -1.1209848 0.7834735 -1.2086815 1.6725681 0.30242053 1.6676556 -0.6495783 -0.56569445 1.6442739 1.3295562 -0.9026099 -0.56233704 0.5038911 3.9923534 -1.3677405 -0.8329055 -5.6591487 -0.42967176 1.2287377 -0.45713446 0.069599055 -0.028792769 1.9963642 -0.62969667 2.5439875 -3.6074739 4.9367747 4.175901 -0.3906325 -1.992412 1.1915501 -1.5012027 0.5148644 0.15376246 -0.71379954 -0.7293229 -1.5162873 -3.0739264 -2.4726932 0.16197623 0.7697433 -1.0670534 -1.399094 -2.922913 -2.1422944 -2.2380872 0.8654151 -1.0692512 -0.9522965 1.9879032 1.4045397 -2.6240706 5.782443 -2.4677143 0.42304847 -0.18103793 -0.78150874
1777	-3.037304 3.011073 -0.93028694 -2.9417133 -0.49704725 -1.8601227 3.1772978 -0.51778436 -1.2375432 -0.0335043 -3.4497283 0.6599476 0.8424588 1.4481661 -1.3623605 -1.1635593 3.7500565 -2.463592 -2.3087726 -0.115228586 -0.16071619 -0.041267026 -1.2589748 -3.0743299 2.265985 -2.804522 0.9279711 0.076918595 -0.1026595 3.6477954 -1.2535642 2.8569808 1.2666099 -1.0042468 0.18975317 -1.0115759 -1.0563545 -0.4235312 0.61646026 -4.2722654 0.8928294 1.1270247 -0.9428408 -2.2800722 -3.3537247 0.6434465 1.6005412 0.25883752 1.5611253 -3.945708 -0.9233766 2.3761263 -4.368785 0.8603459 -1.1566869 4.6854506 3.4796436 -2.2316782 0.9733632 -1.2301401 -0.9841111 2.2810662 -1.5340216 2.239377
1778	1.4619213 0.4130795 -0.87070173 -1.2641795 0.6380545 2.0269167 1.9378762 -2.280319 2.3750362 -1.6744109 1.0321069 -0.7140023 -1.5950013 1.5313047 1.3312854 -0.24836016 -0.17437254 1.7685822 2.774429 1.3295459 -2.2781014 1.0551683 0.5517525 -0.5017799 -1.7746803 3.5532134 -0.56223685 0.24260932 2.9494724 1.5941027 -1.6025143 -1.2635849 1.242875 1.276783 -1.8040326 0.9956113 -4.767382 0.15742749 -1.0584404 0.56488675 -0.544581 0.77137506 -3.8458707 -0.7218075 -1.8336201 -1.811831 -0.95844376 -2.2550433 -1.1143005 0.7187487 1.0200537 1.8350732 0.91109747 3.012606 -4.204278 -1.8128233 -2.1885207 -0.55234706 1.7405424 0.095019415 1.9035017 -5.1242867 -3.7910943 3.1668017
1779	-0.34535864 1.6601728 -3.563791 3.7177935 2.4424176 1.5249666 -2.185815 -3.076815 0.07269603 -2.361353 1.3016227 1.8691139 0.17915238 4.184254 0.4404482 -0.043671526 0.47602448 -2.0939667 -1.5027122 -2.4307992 -3.36945 -5.499735 1.2579229 -0.4859429 -3.3950064 -0.6322862 -1.0242032 -0.3606054 1.1605002 -1.4417187 -2.0648277 1.1887211 -0.4740119 0.5544252 -4.9320564 4.2139907 2.3719773 -0.26473057 -0.7847388 0.5756291 1.5662799 1.2232716 1.5076557 0.4504173 1.0796334 1.9794852 1.051005 -2.01668 -0.41567987 -2.0575457 2.181835 -0.41082057 -2.029142 -4.050632 0.7128961 -2.2124834 -0.028685153 1.5418577 -2.4707422 -0.17207243 -5.007256 1.2501522 0.8836539 0.9676791
1780	1.8283836 1.3716385 0.6493749 -2.7177837 -1.383212 0.29261306 -2.0182257 -1.2434016 -0.52400887 -1.5063272 -2.8153422 1.9335271 -2.516907 4.2104445 0.84014827 1.6555978 2.3120155 -3.006279 2.1746714 0.6202515 -2.9198267 3.3023942 0.96625185 4.687632 -0.48951006 1.4308276 3.3507667 -3.7801719 1.561349 3.1299448 -1.479669 0.76495147 3.2061293 -2.1066291 -2.5695157 -2.331897 -0.50715363 2.285205 1.416742 1.4877452 -5.2817826 0.10104662 -2.2659853 -2.4330516 -2.1674407 -4.6038055 -0.5662314 -5.01525 -1.3833454 1.7501221 0.06751214 -1.7334173 -1.5611521 -1.7619292 0.8191099 2.2277896 0.8953625 -1.2248751 -1.459714 -0.5198041 -3.7978508 2.5097797 -0.740172 1.1228851
1781	2.3217578 0.27164447 0.641746 0.46094483 -1.3238252 2.173212 -3.1771743 -3.5472791 -0.18872584 -0.80935895 0.46247706 1.1741942 0.94349235 1.2614657 0.30284458 -0.40091553 0.4161401 -0.98975354 1.6152186 -0.4178851 0.7403327 0.80684537 3.2722385 -0.84345704 -0.34491593 0.18491402 3.6568768 0.62066305 0.2246875 1.1446671 0.005770514 -0.58776855 0.5329349 0.07442408 1.4926741 0.04262975 -0.6556091 1.8741252 -1.1885778 1.0968907 -1.0093675 -3.180964 -0.32949013 -2.4704309 -1.120411 0.050958436 0.9416422 0.41260636 -0.7668327 -1.1321021 -0.32015032 -0.095647074 -0.80330294 -1.0675443 0.34796163 -1.3268224 1.0085171 -3.2617035 -2.389511 -0.49891594 -2.5096512 -2.1096435 -1.5741162 1.3744204
1782	0.4980162 -1.1934918 1.5296816 -3.124358 -2.4221952 1.8749666 0.8656094 -0.2366727 2.1061292 -2.7428148 -1.1501153 -1.2662076 -1.835232 0.909406 3.178662 2.3745134 -1.7367067 1.5392237 -0.14421764 -2.354412 -0.6361982 3.7012975 0.04461524 -1.1295385 0.2467481 1.163077 0.40601537 -0.47542083 -1.1861886 3.1297598 0.43246645 -0.67179686 -0.17801635 -0.35931057 0.19206876 -0.801971 0.53747666 -0.588194 -1.1546221 1.0720218 -0.78992295 -0.6238996 -1.4021453 -3.17663 -3.0735347 -2.0285625 -0.15635195 0.29094058 -1.1003004 1.4576747 -1.1414442 1.6738518 1.1293883 1.1529243 -2.3487823 2.5813298 -0.18943 0.89885104 -0.15846497 1.7955861 -0.32146955 -3.8194087 -1.1628004 1.6311594
1783	-1.0128033 -0.30764708 -2.041119 -0.76829517 0.852385 0.20388502 -0.17858428 0.6406406 0.9572561 2.6435027 -0.2768594 1.2426406 -0.8965149 0.24009928 0.88618016 -1.0682544 -0.24264666 -0.29101902 -0.8287895 -0.15242139 0.21909608 -2.315689 -0.065132394 1.5066558 -1.205028 -1.9312897 0.004351991 -0.22047755 -1.5006874 -0.52163607 -3.1623678 3.4666772 -0.16830212 -2.1868298 -1.5191814 -0.6055601 2.0205567 -1.262308 2.237582 -0.01632474 -0.51279694 0.52588594 0.9623701 0.96965307 0.17070283 -1.8540016 -0.617859 -4.3891377 -1.0409842 0.13963598 -0.7542644 0.20589004 -1.137755 -3.3365455 1.2594985 0.91779196 -0.46143377 -0.4213379 1.0770183 -0.32022378 -1.4158452 1.3452835 1.40294 2.3071709
